codigo,estacao,timestamp,bacia,latitude,longitude,regiao,altitude,chuva_1h_mm,chuva_6h_mm,chuva_12h_mm,chuva_24h_mm,chuva_48h_mm,rio_nivel_m,rio_tendencia
DCRS-00047,Maquiné - Rio Água Parada,2026-07-26T11:54:25.000+00:00,RS - Rio Tramandaí,-29.674999237060547,-50.19929885864258,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,0.9599999785423279,-0.003076923079788685
DCRS-00048,Morrinhos do Sul,2026-07-26T11:54:29.000+00:00,RS - Mampituba,-29.36680030822754,-49.9375,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,21.760000228881836,0.0007692307699471712
DCRS-00049,Santa Vitória do Palmar - Lagoa Mirim,2026-07-26T11:54:24.000+00:00,RS - Lagoa Mirim e do Canal São Gonçalo,-33.49789810180664,-53.4359016418457,Sudeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,1.0099999904632568,-0.003076923079788685
DCRS-00050,Arroio Grande,2026-07-26T11:54:27.000+00:00,RS - Lagoa Mirim e do Canal São Gonçalo,-32.23870086669922,-53.0890998840332,Sudeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,15.630000114440918,-0.00909090880304575
DCRS-00051,Piratini - Herval,2026-07-26T11:54:24.000+00:00,RS - Lagoa Mirim e do Canal São Gonçalo,-31.87540054321289,-53.0276985168457,Sudeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,38.189998626708984,-0.004545454401522875
DCRS-00052,Cerrito - Pedro Osório,2026-07-26T11:54:21.000+00:00,RS - Lagoa Mirim e do Canal São Gonçalo,-31.86050033569336,-52.81679916381836,Sudeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,14.140000343322754,-0.013076922856271267
DCRS-00053,Arambaré,2026-07-26T11:54:29.000+00:00,RS - Rio Camaquã,-30.906400680541992,-51.49259948730469,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,0.7400000095367432,0.011538461782038212
DCRS-00054,Barra do Ribeiro - Lago Guaíba,2026-07-26T11:54:22.000+00:00,RS - Lago Guaíba,-30.29450035095215,-51.29880142211914,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,1.0399999618530273,-0.0007692307699471712
DCRS-00055,Santa Cruz do Sul / Venâncio Aires,2026-07-26T11:54:29.000+00:00,RS - Rio Taquari-Antas,-29.56570053100586,-52.324798583984375,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,0.0,49.34000015258789,-0.0007692307699471712
DCRS-00056,Maquiné - Rio Forqueta,2026-07-26T11:54:26.000+00:00,RS - Rio Tramandaí,-29.58060073852539,-50.27840042114258,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,52.380001068115234,-0.26615384221076965
DCRS-00057,Cotiporã - Dois Lajeados,2026-07-26T11:54:29.000+00:00,RS - Rio Taquari-Antas,-28.99570083618164,-51.75469970703125,Nordeste Rio-grandense,,0.0,0.0,0.0,0.0,0.4000000059604645,96.98999786376953,-0.007692307699471712
DCRS-00058,Toropi/São Pedro do Sul,2026-07-26T11:54:27.000+00:00,RS - Rio Ibicuí,-29.490999221801758,-54.22600173950195,Centro Ocidental Rio-grandense,,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,102.33000183105469,-0.0007692307699471712
DCRS-00059,Santa Rosa - Pessegueiro,2026-07-26T11:54:29.000+00:00,RS - Rios Turvo – Santa Rosa – Santo Cristo,-27.878400802612305,-54.49129867553711,Noroeste Rio-grandense,,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,2.390000104904175,213.1300048828125,-0.009230769239366055
DCRS-00060,Barra do Rio Azul - Rio Palomas,2026-07-26T11:54:25.000+00:00,RS - Rios Apuaê – Inhandava,-27.40959930419922,-52.41450119018555,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,3.0,420.55999755859375,0.0023076923098415136
DCRS-00061,Cacique Doble,2026-07-26T11:54:20.000+00:00,RS - Rios Apuaê – Inhandava,-27.76650047302246,-51.66669845581055,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,2.200000047683716,612.2899780273438,0.0007692307699471712
DCRS-00062,Pelotas - Arroio Pelotas,2026-07-26T11:54:21.000+00:00,RS - Lagoa Mirim e do Canal São Gonçalo,-31.59280014038086,-52.4114990234375,Sudeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,19.770000457763672,-0.008461538702249527
DCRS-00063,Capão do Leão - Eclusa - Canal São Gonçalo,2026-07-26T11:54:28.000+00:00,RS - Lagoa Mirim e do Canal São Gonçalo,-31.81089973449707,-52.388999938964844,Sudeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,0.6600000262260437,-0.0023076923098415136
DCRS-00064,São Gabriel,2026-07-26T11:54:23.000+00:00,RS - Rios Vacacaí - Vacacaí Mirim,-30.341299057006836,-54.30569839477539,Sudoeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,80.38999938964844,-1.4815384149551392
DCRS-00065,Dom Pedrito,2026-07-26T11:54:20.000+00:00,RS - Rio Santa Maria,-30.974599838256836,-54.68870162963867,Sudoeste Rio-grandense,,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,126.16000366210938,-0.0015384615398943424
DCRS-00066,Encruzilhada do Sul,2026-07-26T11:54:27.000+00:00,RS - Baixo Jacuí,-30.490400314331055,-52.58789825439453,Sudeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,180.33999633789062,0.0
DCRS-00067,Lavras do Sul,2026-07-26T11:54:25.000+00:00,RS - Rio Camaquã,-30.81570053100586,-53.89979934692383,Sudoeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,267.2099914550781,-0.0009090909152291715
DCRS-00068,Canudos do Vale,2026-07-26T11:54:16.000+00:00,RS - Rio Taquari-Antas,-29.322500228881836,-52.23550033569336,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,0.20000000298023224,106.37000274658203,0.0007692307699471712
DCRS-00069, Bom Princípio,2026-07-26T11:54:26.000+00:00,RS - Rio Caí,-29.487699508666992,-51.349098205566406,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,16.06999969482422,-0.0027272726874798536
DCRS-00070,São Leopoldo,2026-07-26T11:54:29.000+00:00,RS - Sinos,-29.759300231933594,-51.14929962158203,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,3.9600000381469727,0.0007692307699471712
DCRS-00071,Aratiba,2026-07-26T11:54:26.000+00:00,RS - Rios Apuaê – Inhandava,-27.393400192260742,-52.29819869995117,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,3.4000000953674316,401.4800109863281,-0.003846153849735856
DCRS-00072,Torres,2026-07-26T11:54:29.000+00:00,RS - Mampituba,-29.299400329589844,-49.76969909667969,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,-0.019999999552965164,0.032307691872119904
DCRS-00073,Iraí - Rio do Mel,2026-07-26T11:54:20.000+00:00,RS - Rio da Várzea,-27.199100494384766,-53.249698638916016,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,11.800000190734863,205.38999938964844,0.0
DCRS-00074,Barra do Rio Azul - Rio Azul,2026-07-26T11:54:29.000+00:00,RS - Rios Apuaê – Inhandava,-27.41069984436035,-52.41239929199219,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,3.5999999046325684,420.9100036621094,-0.0007692307699471712
DCRS-00075,Nova Petrópolis/Caxias do Sul,2026-07-26T11:52:35.000+00:00,RS - Rio Caí,-29.331600189208984,-51.163700103759766,Nordeste Rio-grandense,,0.0,0.0,0.0,0.0,0.20000000298023224,60.56999969482422,0.0
DCRS-00076, Eldorado do Sul,2026-07-26T11:54:23.000+00:00,RS - Lago Guaíba,-30.009746551513672,-51.30341339111328,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,1.159999966621399,-0.006923076696693897
DCRS-00077,Alegrete,2026-07-26T11:54:23.000+00:00,RS - Rio Ibicuí,-29.805400848388672,-55.78310012817383,Sudoeste Rio-grandense,,0.0,0.0,0.0,0.20000000298023224,0.4000000059604645,76.22000122070312,-0.02230769209563732
DCRS-00078,Formigueiro/Restinga Sêca,2026-07-26T11:54:21.000+00:00,RS - Rios Vacacaí - Vacacaí Mirim,-29.925899505615234,-53.416500091552734,Centro Ocidental Rio-grandense,,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.6000000238418579,31.209999084472656,0.0
DCRS-00079,São Borja ,2026-07-26T11:54:21.000+00:00,,-28.61079978942871,-56.01459884643555,Sudoeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,58.43000030517578,0.008461538702249527
DCRS-00080,São Pedro do Sul/Santa Maria,2026-07-26T11:54:22.000+00:00,RS - Rio Ibicuí,-29.664899826049805,-54.10639953613281,Centro Ocidental Rio-grandense,,9.0,9.0,9.0,11.0,21.799999237060547,107.88999938964844,-0.005454545374959707
DCRS-00081,Palmares do Sul,2026-07-26T11:54:27.000+00:00,RS - Litoral Médio,-30.257099151611328,-50.480098724365234,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,2.319999933242798,-0.0023076923098415136
DCRS-00082,Encantado (H),2026-07-26T11:54:29.000+00:00,RS - Rio Taquari-Antas,-29.188499450683594,-51.92100143432617,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,4.400000095367432,51.540000915527344,-0.0007692307699471712
DCRS-00083,Três Forquilhas - Rio Três Forquilhas,2026-07-26T11:54:10.000+00:00,RS - Rio Tramandaí,-29.510000228881836,-50.09109878540039,Metropolitana de Porto Alegre,,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.4000000059604645,16.440000534057617,0.0
DCRS-00084,São Francisco de Paula/Cambará do Sul,2026-07-26T11:54:22.000+00:00,RS - Rio Taquari-Antas,-29.26490020751953,-50.31489944458008,Nordeste Rio-grandense,,0.0,0.0,0.0,0.0,0.6000000238418579,859.969970703125,-0.01230769231915474
DCRS-00085,Dois Irmãos,2026-07-26T11:54:20.000+00:00,RS - Rio Caí,-29.59709930419922,-51.089500427246094,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,105.94999694824219,-0.0015384615398943424
DCRS-00086,Bom Jesus/Jaquirana,2026-07-26T11:54:20.000+00:00,RS - Rio Taquari-Antas,-28.798799514770508,-50.4297981262207,Nordeste Rio-grandense,,0.0,0.0,0.0,0.0,0.20000000298023224,601.1300048828125,-0.004615384619683027
DCRS-00087,Antônio Prado/Flores da Cunha,2026-07-26T11:54:26.000+00:00,RS - Rio Taquari-Antas,-28.939899444580078,-51.188499450683594,Nordeste Rio-grandense,,0.0,0.0,0.0,0.0,2.200000047683716,251.22999572753906,-0.008461538702249527
DCRS-00088,Sertão Santana (H),2026-07-26T11:54:29.000+00:00,RS - Lago Guaíba,-30.473600387573242,-51.608699798583984,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,63.93000030517578,-0.004545454401522875
DCRS-00089,Cerro Grande do Sul,2026-07-26T11:54:29.000+00:00,RS - Rio Camaquã,-30.59079933166504,-51.748600006103516,Metropolitana de Porto Alegre,,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,77.22000122070312,-0.009230769239366055
DCRS-00090,Dom Feliciano,2026-07-26T11:54:23.000+00:00,RS - Rio Camaquã,-30.696199417114258,-52.060298919677734,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.20000000298023224,96.62000274658203,-0.005384615156799555
DCRS-00091,Muçum/Encantado,2026-07-26T11:54:23.000+00:00,RS - Rio Taquari-Antas,-29.16819953918457,-51.88679885864258,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,8.800000190734863,37.77000045776367,-0.02538461610674858
DCRS-00092,Encantado/Roca Sales,2026-07-26T11:54:29.000+00:00,RS - Rio Taquari-Antas,-29.28179931640625,-51.881900787353516,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,0.20000000298023224,29.290000915527344,-0.02769230678677559
DCRS-00093,São Jerônimo ,2026-07-26T11:54:26.000+00:00,RS - Baixo Jacuí,-29.95549964904785,-51.76129913330078,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,3.2799999713897705,-0.016153845936059952
DCRS-00094,Tuparendi/Tucunduva ,2026-07-26T11:54:23.000+00:00,RS - Rios Turvo – Santa Rosa – Santo Cristo,-27.677099227905273,-54.465599060058594,Noroeste Rio-grandense,,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,21.600000381469727,131.77000427246094,-0.009230769239366055
DCRS-00095,Santo Antônio das Missões/São Borja,2026-07-26T11:54:29.000+00:00,RS - Rios Butuí – Icamaquã,-28.617700576782227,-55.73809814453125,Sudoeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,58.880001068115234,0.02230769209563732
DCRS-00096,Campina das Missões,2026-07-26T11:54:25.000+00:00,RS - Rios Turvo – Santa Rosa – Santo Cristo,-27.983999252319336,-54.825801849365234,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,146.0500030517578,-0.0027272726874798536
DCRS-00097,Paulo Bento,2026-07-26T11:54:24.000+00:00,RS - Rio Passo Fundo,-27.69879913330078,-52.4182014465332,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,553.27001953125,-0.0023076923098415136
DCRS-00098,Porto Lucena/Porto Xavier,2026-07-26T11:54:29.000+00:00,RS - Rios Turvo – Santa Rosa – Santo Cristo,-27.87820053100586,-55.051998138427734,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,0.20000000298023224,88.20999908447266,-0.02769230678677559
DCRS-00099,Iraí - Rio Uruguai,2026-07-26T11:54:29.000+00:00,RS - Rio da Várzea,-27.19508934020996,-53.19548034667969,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,10.600000381469727,206.22999572753906,0.02461538463830948
DCRS-00100,Restinga Sêca (H),2026-07-26T11:54:25.000+00:00,RS - Rios Vacacaí - Vacacaí Mirim,-29.80120086669922,-53.36899948120117,Centro Ocidental Rio-grandense,,0.0,0.0,0.0,0.0,0.0,37.93000030517578,0.0027272726874798536
DCRS-00101,Rio Pardo (H),2026-07-26T11:54:24.000+00:00,RS - Rio Pardo,-29.97610092163086,-52.380699157714844,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,0.0,11.930000305175781,0.0
DCRS-00102,Dona Francisca (H),2026-07-26T11:54:28.000+00:00,RS - Baixo Jacuí,-29.631099700927734,-53.35850143432617,Centro Ocidental Rio-grandense,,0.0,0.0,0.0,0.0,0.20000000298023224,39.880001068115234,-0.016153845936059952
DCRS-00103,Manoel Viana (H),2026-07-26T11:54:21.000+00:00,RS - Rio Ibicuí,-29.59630012512207,-55.48160171508789,Sudoeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,67.93000030517578,-0.003076923079788685
DCRS-00104,Arroio do Meio/Lajeado (H),2026-07-26T11:54:27.000+00:00,RS - Rio Taquari-Antas,-29.421499252319336,-51.96620178222656,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,0.20000000298023224,15.600000381469727,-0.033076923340559006
DCRS-00105,Viamão - Reserva Estadual (H),2026-07-26T11:54:28.000+00:00,RS - Lago Guaíba,-30.358800888061523,-51.04629898071289,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,0.8700000047683716,0.0
DCRS-00106,Guarani das Missões (H),2026-07-26T11:54:26.000+00:00,RS - Rios Turvo – Santa Rosa – Santo Cristo,-28.13949966430664,-54.56039810180664,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,218.07000732421875,0.0
DCRS-00107,Tucunduva/Horizontina (H),2026-07-26T11:54:20.000+00:00,RS - Rios Turvo – Santa Rosa – Santo Cristo,-27.606399536132812,-54.3916015625,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,3.5999999046325684,195.35000610351562,-0.00615384615957737
DCRS-00108,Santa Cruz do Sul,2026-07-26T11:54:26.000+00:00,RS - Rio Pardo,-29.645999908447266,-52.462799072265625,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,0.0,33.029998779296875,-0.003076923079788685
DCRS-00109,Bossoroca,2026-07-26T11:54:29.000+00:00,RS - Rio Piratinim,-28.530099868774414,-54.963199615478516,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,3.799999952316284,119.77999877929688,-0.00615384615957737
DCRS-00110,Muitos Capões/Lagoa Vermelha,2026-07-26T11:54:26.000+00:00,RS - Rio Taquari-Antas,-28.323299407958984,-51.33679962158203,Nordeste Rio-grandense,,0.0,0.0,0.0,0.20000000298023224,2.5999999046325684,743.7000122070312,-0.008461538702249527
DCRS-00111,Arroio Grande - Santa Isabel do Sul,2026-07-26T11:54:24.000+00:00,RS - Lagoa Mirim e do Canal São Gonçalo,-32.120201110839844,-52.600101470947266,Sudeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,1.25,0.005384615156799555
DCRS-00112,Amaral Ferrador,2026-07-26T11:54:30.000+00:00,RS - Rio Camaquã,-30.86680030822754,-52.24190139770508,Sudeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,28.530000686645508,-0.007692307699471712
DCRS-00113,Cachoeira do Sul - Centro,2026-07-26T11:54:28.000+00:00,RS - Baixo Jacuí,-30.061899185180664,-52.897499084472656,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,0.0,21.940000534057617,0.003846153849735856
DCRS-00114,Lagoão,2026-07-26T11:54:27.000+00:00,RS - Rio Pardo,-29.265600204467773,-52.68579864501953,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,0.6000000238418579,281.3599853515625,0.008461538702249527
DCRS-00115,Jaguarão,2026-07-26T11:54:24.000+00:00,RS - Lagoa Mirim e do Canal São Gonçalo,-32.56949996948242,-53.37620162963867,Sudeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,1.909999966621399,0.0
DCRS-00116,Barra Funda/Novo Barreiro,2026-07-26T11:54:25.000+00:00,RS - Rio da Várzea,-27.922700881958008,-53.04779815673828,Noroeste Rio-grandense,,0.0,0.0,0.0,2.4000000953674316,2.4000000953674316,354.5199890136719,0.0
DCRS-00117,Quaraí,2026-07-26T11:54:26.000+00:00,RS - Rio Quaraí,-30.39240074157715,-56.4557991027832,Sudoeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,90.5199966430664,-0.0015384615398943424
DCRS-00118,Cachoeira do Sul - Arroio Irapuá,2026-07-26T11:54:21.000+00:00,RS - Baixo Jacuí,-30.311500549316406,-53.18000030517578,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,0.0,41.63999938964844,-0.004615384619683027
DCRS-00119,Esteio,2026-07-26T11:54:26.000+00:00,RS - Sinos,-29.829599380493164,-51.180301666259766,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.20000000298023224,2.440000057220459,-0.00615384615957737
DCRS-00120,Gravataí,2026-07-26T11:54:30.000+00:00,RS - Rio Gravataí,-29.96380043029785,-50.98059844970703,Metropolitana de Porto Alegre,,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,4.75,0.0015384615398943424
DCRS-00121,Guaporé / Anta Gorda,2026-07-26T11:54:29.000+00:00,RS - Rio Taquari-Antas,-28.910999298095703,-51.95249938964844,Nordeste Rio-grandense,,0.0,0.0,0.0,0.0,0.20000000298023224,199.39999389648438,-0.0015384615398943424
DCRS-00122,Porto Alegre - Cristal,2026-07-26T11:54:29.000+00:00,RS - Lago Guaíba,-30.0772762298584,-51.245216369628906,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,1.2300000190734863,0.0015384615398943424
DCRS-00123,Arroio do Meio - Rio Taquari,2026-07-26T11:54:29.000+00:00,RS - Rio Taquari-Antas,-29.401399612426758,-51.93550109863281,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,0.20000000298023224,1.6100000143051147,0.26384615898132324
DCRS-00124,Candelária,2026-07-26T11:54:20.000+00:00,RS - Rio Pardo,-29.67329978942871,-52.77000045776367,Centro Oriental Rio-grandense,,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,7.829999923706055,0.08692307770252228
DCRS-00125,Cristal,2026-07-26T11:54:21.000+00:00,RS - Rio Camaquã,-31.012300491333008,-52.05270004272461,Sudeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,18.030000686645508,-0.006923076696693897
DCRS-00126,Turuçu,2026-07-26T11:54:20.000+00:00,RS - Rio Camaquã,-31.41119956970215,-52.16809844970703,Sudeste Rio-grandense,,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,15.930000305175781,0.0015384615398943424
DCRS-00127,Nova Santa Rita/Canoas,2026-07-26T11:54:21.000+00:00,RS - Sinos,-29.877300262451172,-51.242801666259766,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,655.3499755859375,
DCRS-00128,Santana da Boa Vista,2026-07-26T11:54:29.000+00:00,RS - Rio Camaquã,-30.972999572753906,-53.04600143432617,Sudeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,81.58999633789062,-0.02153846062719822
DCRS-00130,Ijuí,2026-07-26T11:54:29.000+00:00,RS - Rio Ijuí,-28.319599151611328,-53.98189926147461,Noroeste Rio-grandense,,0.0,0.20000000298023224,0.20000000298023224,0.4000000059604645,0.4000000059604645,242.47000122070312,-0.009230769239366055
DCRS-00001,Igrejinha,2026-07-26T12:57:17.000+00:00,RS - Sinos,-29.57430076599121,-50.79610061645508,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,27.440000534057617,-0.00636363634839654
DCRS-00002,Nova Hartz,2026-07-26T12:57:19.000+00:00,RS - Sinos,-29.593399047851562,-50.90299987792969,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,20.690000534057617,0.0023076923098415136
DCRS-00003,Araricá / Sapiranga / Taquara,2026-07-26T12:57:19.000+00:00,RS - Sinos,-29.691099166870117,-50.94179916381836,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,2.799999952316284,10.1899995803833,-0.011538461782038212
DCRS-00004,Três Coroas,2026-07-26T12:57:15.000+00:00,RS - Sinos,-29.469900131225586,-50.759498596191406,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,69.02999877929688,-0.0007692307699471712
DCRS-00005,Rolante - Rio Mascarada,2026-07-26T12:57:14.000+00:00,RS - Sinos,-29.582399368286133,-50.46979904174805,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,85.06999969482422,0.0
DCRS-00006,Rolante - Centro,2026-07-26T12:57:13.000+00:00,RS - Sinos,-29.665199279785156,-50.582000732421875,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,31.610000610351562,-0.003076923079788685
DCRS-00007,Protásio Alves - Ipê,2026-07-26T12:57:17.000+00:00,RS - Rio Taquari-Antas,-28.738500595092773,-51.425899505615234,Nordeste Rio-grandense,,0.0,0.0,0.0,0.0,0.20000000298023224,356.57000732421875,-0.003846153849735856
DCRS-00008,Nova Roma - Farroupilha,2026-07-26T12:57:17.000+00:00,RS - Rio Taquari-Antas,-29.0575008392334,-51.39609909057617,Nordeste Rio-grandense,,0.0,0.0,0.0,0.0,0.800000011920929,158.6699981689453,-0.015384615398943424
DCRS-00009,Imigrante,2026-07-26T12:57:11.000+00:00,RS - Rio Taquari-Antas,-29.34950065612793,-51.770999908447266,Centro Oriental Rio-grandense,,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.800000011920929,76.26000213623047,-0.0007692307699471712
DCRS-00010,Teutonia,2026-07-26T12:57:12.000+00:00,RS - Rio Taquari-Antas,-29.46030044555664,-51.76839828491211,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,0.20000000298023224,51.439998626708984,-0.009999999776482582
DCRS-00011,Travesseiro - Pouso Novo,2026-07-26T12:57:12.000+00:00,RS - Rio Taquari-Antas,-29.214500427246094,-52.15950012207031,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.0,3.0,71.05999755859375,0.007692307699471712
DCRS-00012,Montenegro,2026-07-26T12:57:21.000+00:00,RS - Rio Caí,-29.69700050354004,-51.46009826660156,Metropolitana de Porto Alegre,,0.0,0.0,0.0,0.0,0.0,3.3299999237060547,-0.03076923079788685
DCRS-00013,Putinga,2026-07-26T12:57:19.000+00:00,RS - Rio Taquari-Antas,-29.00029945373535,-52.160301208496094,Nordeste Rio-grandense,,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.2000000476837158,441.07000732421875,-0.0015384615398943424
DCRS-00014,Barão de Cotegipe,2026-07-26T12:57:20.000+00:00,RS - Rio Passo Fundo,-27.624300003051758,-52.38410186767578,Noroeste Rio-grandense,,0.0,0.0,0.0,655.3499755859375,668.3499755859375,660.9600219726562,0.0
DCRS-00015,Getúlio Vargas,2026-07-26T12:57:15.000+00:00,RS - Rios Apuaê – Inhandava,-27.880399703979492,-52.2322998046875,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,10.199999809265137,630.6099853515625,0.0007692307699471712
DCRS-00016,Passo Fundo,2026-07-26T12:57:17.000+00:00,RS - Rio Passo Fundo,-28.246999740600586,-52.371299743652344,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,2.4000000953674316,647.030029296875,0.0
DCRS-00017,Marau,2026-07-26T12:57:12.000+00:00,RS - Rio Taquari-Antas,-28.45680046081543,-52.18920135498047,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,8.800000190734863,503.07000732421875,0.003076923079788685
DCRS-00018,União da Serra,2026-07-26T12:57:20.000+00:00,RS - Rio Taquari-Antas,-28.719600677490234,-52.08300018310547,Nordeste Rio-grandense,,0.0,0.0,0.0,0.0,1.399999976158142,330.92999267578125,0.0007692307699471712
